node_id,node_type,has_signal,num_lanes_total,num_connected_edges,avg_speed_limit_ms,lat,lon,total_vehicle_count,mean_speed_ms,max_speed_observed_ms,total_halting_count,mean_occupancy_pct,mean_gap_m,min_gap_m,mean_rel_velocity_ms,mean_time_gap_s,min_time_gap_s,mean_acceleration_ms2,min_acceleration_ms2,total_hard_brakes,num_lane_rows,total_conflicts,severe_conflicts,mean_min_ttc,mean_max_drac,mean_pet,mean_distance_to_node
1174832834,priority,False,6,6,12.96,22.57121595357121,88.353192709397,4.0,12.14,15.17,0.0,0.0175,94.14272727272729,10.13,4.61,9.353636363636364,1.03,-0.8341666666666666,-5.0,49.0,12.0,2.0,0.0,2.24,3.05,,7.21742600703964e-05
1186025302,priority,False,2,2,13.89,22.571315668711904,88.35259186993966,,,,,,,,,,,,,,,0.0,0.0,,,,
1174832972,right_before_left,False,6,6,5.56,22.57520528214189,88.35355582072634,,,,,,,,,,,,,,,0.0,0.0,,,,
cluster_1189036595_13298747741,traffic_light,True,6,6,10.19,22.57509688724045,88.35397501153209,1.0,9.628333333333332,11.95,0.0,0.0133333333333333,7.355,0.09,0.6050000000000001,1.32,0.54,0.1983333333333333,-5.0,18.0,6.0,6.0,2.0,1.79,1.9733333333333332,,8.139455738130095e-05
1174833090,priority,False,6,6,16.67,22.57530296815583,88.35314255462443,1.0,21.646,18.0,0.0,0.004,23.5,23.17,0.08,1.35,1.3,0.258,-2.18,0.0,10.0,0.0,0.0,,,,
1174832534,priority,False,6,6,16.67,22.574811689086847,88.35299488662051,3.0,19.8275,18.0,0.0,0.0083333333333333,46.795,12.86,1.88,3.06,1.56,0.8383333333333334,-2.35,0.0,12.0,0.0,0.0,,,,
1186025330,priority,False,4,4,22.22,22.574232397124288,88.3528090139375,2.0,20.457142857142856,18.0,0.0,0.0221428571428571,69.10818181818182,7.69,2.924545454545455,7.593636363636364,1.02,-1.7107142857142856,-5.0,86.0,14.0,8.0,4.0,1.6675,4.0125,2.41,2.8943917697569056e-05
1186025292,priority,False,6,6,19.44,22.57561388873909,88.3532242722462,0.0,22.22,17.95,0.0,0.00875,23.32,23.28,0.14,1.32,1.31,-2.1125,-5.0,32.0,8.0,0.0,0.0,,,,
1189036707,priority,False,6,6,16.67,22.576047534864216,88.35332994722307,0.0,22.22,17.97,0.0,0.0,24.48,24.27,-0.39,1.43,1.38,0.4362499999999999,-2.05,0.0,8.0,0.0,0.0,,,,
1189036484,priority,False,6,6,16.67,22.576503068370783,88.35345353775631,0.0,22.22,18.0,0.0,0.0,54.075,23.39,-4.45,6.555,1.31,0.49,-2.02,0.0,9.0,0.0,0.0,,,,
1174832895,priority,False,8,6,16.66,22.57702815529232,88.35359784393474,1.0,15.333846153846151,17.97,0.0,0.003076923076923,101.10833333333332,8.48,3.51,10.646666666666668,1.17,-1.14,-5.0,45.0,13.0,2.0,0.0,2.12,1.38,,9.817261077250524e-05
1174833147,priority,False,8,8,13.89,22.575771377001804,88.35252010631395,2.0,13.38,13.98,0.0,0.0042857142857142,204.67,182.15,1.375,21.53,14.39,0.1742857142857143,-5.0,40.0,14.0,2.0,0.0,,3.27,1.39,3.853259998128617e-05
1174832527,priority,False,6,6,13.89,22.574453714222475,88.3520865120077,9.0,15.06,17.79,0.0,0.033,65.64444444444445,6.56,-3.3800000000000003,6.777777777777778,0.92,1.018,-5.0,19.0,10.0,0.0,0.0,,,,
1174833066,priority,False,6,4,12.04,22.577225808992544,88.35297225979502,0.0,12.778,16.55,0.0,0.0,65.9,65.9,1.26,14.26,14.26,-0.27,-5.0,20.0,5.0,0.0,0.0,,,,
1174832855,priority,False,6,6,13.89,22.57527073886645,88.35100471141466,1.0,13.946666666666667,14.4,0.0,0.0133333333333333,30.7575,3.21,-2.1,4.86,0.6,-0.0111111111111111,-5.0,10.0,9.0,4.0,0.0,1.86,1.28,1.27,6.368307192744277e-05
1189036766,priority,False,6,6,13.89,22.57525481072833,88.35054647250432,0.0,13.89,15.62,0.0,0.0,75.61222222222221,9.58,-0.2799999999999999,9.213333333333331,1.03,-0.155,-5.0,16.0,12.0,0.0,0.0,,,,
1186025321,priority,False,6,6,11.11,22.57527808094064,88.35125940358947,1.0,13.398333333333332,12.49,0.0,0.0466666666666666,35.552499999999995,11.46,-0.3174999999999999,3.3075,1.21,0.96,-2.28,0.0,6.0,0.0,0.0,,,,
1174832816,priority,False,4,4,12.5,22.575223984383424,88.35153790824157,1.0,13.232857142857142,13.19,0.0,0.0157142857142857,59.846,8.29,-1.246,8.026,1.15,-1.6928571428571428,-5.0,30.0,7.0,0.0,0.0,,,,
cluster_1174832725_13298747729_13298747740,traffic_light,True,10,10,10.0,22.57459216211288,88.35382604243047,1.0,10.894,11.7,0.0,0.006,29.99333333333333,1.24,2.34,5.916666666666667,0.65,-0.134,-5.0,29.0,5.0,4.0,2.0,1.86,2.25,,7.641049340383418e-05
6544715978,priority,False,4,4,12.5,22.576007174638097,88.35191211283642,0.0,12.963333333333331,14.98,0.0,0.0,112.225,41.84,3.46,9.75,4.41,-0.4088888888888888,-5.0,32.0,9.0,2.0,2.0,1.02,5.08,1.3,2.025173250141523e-05
1174832779,right_before_left,False,6,6,5.56,22.57364001264108,88.35195719720488,,,,,,,,,,,,,,,0.0,0.0,,,,
1174832885,priority,False,6,6,8.34,22.573206196786337,88.35190375367436,0.0,13.89,15.88,0.0,0.0,75.68666666666667,15.08,6.16,5.776666666666666,1.18,-0.0933333333333333,-2.27,0.0,6.0,0.0,0.0,,,,
11242908390,priority,False,2,2,5.56,22.574014572267743,88.35166771923218,,,,,,,,,,,,,,,0.0,0.0,,,,
1174832811,priority,False,4,4,8.33,22.57411775338424,88.35127707224575,3.0,10.72125,12.16,0.0,0.0225,86.17857142857143,8.0,-1.51,9.331428571428573,1.01,0.4125,-2.0,0.0,8.0,0.0,0.0,,,,
11282915069,priority,False,6,6,11.11,22.57098095244272,88.35118356585816,1.0,14.246666666666668,15.69,0.0,0.0033333333333333,70.855,13.4,-0.4849999999999999,5.359999999999999,1.6,0.1933333333333333,-5.0,7.0,3.0,0.0,0.0,,,,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,traffic_light,True,15,15,11.85,22.57220210547858,88.35292185263569,36.0,2.8072222222222223,12.88,28.0,0.0783333333333333,33.845882352941175,0.0,-0.1005882352941176,18.283529411764704,0.17,-0.2827777777777778,-5.0,154.0,18.0,124.0,44.0,1.8948387096774195,2.337258064516129,,0.0003114200682049
1174832997,priority,False,4,4,18.05,22.571012736839275,88.35105569403272,7.0,17.09222222222222,17.97,0.0,0.0111111111111111,45.19777777777777,0.1,-3.39,4.8475,0.37,0.1322222222222222,-5.0,8.0,9.0,2.0,2.0,1.81,4.59,,4.498242691907453e-05
1174832716,priority,False,4,4,18.05,22.575026406801143,88.35000680147233,5.0,16.068181818181817,18.0,0.0,0.0127272727272727,62.80636363636364,0.1,-2.4345454545454546,7.651818181818182,0.33,0.5045454545454545,-5.0,16.0,11.0,4.0,0.0,1.8,2.775,,6.950382358891608e-05
1174833041,priority,False,6,6,13.89,22.57405203463021,88.34976836701316,2.0,13.384,14.95,0.0,0.008,48.935,17.2,-0.295,4.15,1.29,0.33,-5.0,10.0,5.0,0.0,0.0,,,,
1176977352,priority,False,2,2,13.89,22.57779804304741,88.35957883597573,,,,,,,,,,,,,,,0.0,0.0,,,,
cluster_1176977581_1176977943,priority,False,8,8,9.72,22.57702983565986,88.35934701984806,2.0,11.783636363636363,14.53,0.0,0.009090909090909,120.892,100.3,-2.1060000000000003,15.913999999999998,8.63,-0.2509090909090909,-5.0,19.0,11.0,0.0,0.0,,,,
1189036795,priority,False,6,4,15.74,22.57592780259925,88.35994757217253,3.0,14.945333333333334,17.34,0.0,0.0086666666666666,70.01,60.71,-4.16,5.76,4.98,0.0579999999999999,-5.0,33.0,15.0,0.0,0.0,,,,
1191863915,priority,False,6,6,13.89,22.575835411486786,88.36058681633969,0.0,13.89,14.73,0.0,0.0,80.56,68.0,0.155,9.66,7.0,0.1755555555555555,-5.0,8.0,9.0,0.0,0.0,,,,
1189036489,priority,False,6,6,10.19,22.576845651791903,88.35865516355285,0.0,13.89,14.34,0.0,0.0,29.195,10.46,-0.8075,3.0475,0.84,0.727,-1.78,0.0,10.0,0.0,0.0,,,,
1176977453,priority,False,6,6,12.04,22.57730444396693,88.35690705653937,7.0,11.802142857142856,13.35,0.0,0.0142857142857142,70.405,16.24,1.28,8.01,1.82,0.0285714285714285,-5.0,25.0,14.0,0.0,0.0,,,,
1176978389,priority,False,6,6,13.89,22.57668172895104,88.35677277190399,3.0,13.28875,15.19,0.0,0.008125,65.727,2.69,-0.4780000000000001,6.571,0.5,0.27125,-5.0,42.0,16.0,2.0,2.0,1.35,2.33,,6.766942879006044e-05
12123661005,right_before_left,False,6,6,5.56,22.574354069379183,88.35615097726945,,,,,,,,,,,,,,,0.0,0.0,,,,
1177160664,right_before_left,False,6,6,5.56,22.57409250867504,88.35606419340814,,,,,,,,,,,,,,,0.0,0.0,,,,
1189036574,right_before_left,False,6,6,5.56,22.57483353856089,88.35629562245266,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161047,priority,False,6,6,10.19,22.570004087059303,88.35670934588626,0.0,13.89,13.18,0.0,0.0,81.26,80.16,5.13,10.63,9.51,0.155,-3.67,1.0,6.0,0.0,0.0,,,,
1177161432,priority,False,4,4,6.94,22.57095775955296,88.3564989825272,2.0,7.271111111111111,12.21,0.0,0.0088888888888888,56.471428571428575,0.1,-2.72,16.145714285714284,0.4,-0.0111111111111111,-3.29,1.0,9.0,0.0,0.0,,,,
cluster_10943484228_1190100465,priority,False,8,8,13.89,22.567427130487207,88.3499297722738,0.0,13.89,13.84,0.0,0.0,59.98500000000001,5.02,0.9983333333333332,6.521666666666667,1.19,-1.8257142857142856,-5.0,65.0,7.0,0.0,0.0,,,,
1177160399,priority,False,4,4,12.5,22.56788153323447,88.35007015611401,11.0,11.125,14.16,1.0,0.0257142857142857,34.72714285714286,0.1,-2.0185714285714287,4.430714285714286,0.1,-0.2964285714285714,-5.0,74.0,14.0,22.0,4.0,2.2209090909090907,2.0090909090909093,,7.104649193287093e-05
1177160675,priority,False,6,6,11.11,22.56709324130088,88.34977568324467,0.0,13.89,14.32,0.0,0.0,78.248,21.21,1.934,7.414,1.93,0.16375,-1.17,0.0,8.0,0.0,0.0,,,,
1187083424,priority,False,6,6,11.11,22.56702076543638,88.34969416125762,2.0,12.870909090909093,16.25,0.0,0.0127272727272727,75.91666666666667,22.21,-1.1733333333333331,12.136666666666668,1.78,0.5227272727272727,-4.0,1.0,11.0,0.0,0.0,,,,
10943498141,priority,False,6,6,13.89,22.56666540961792,88.34956874807615,1.0,13.564,15.15,0.0,0.002,62.00875,8.95,0.15875,7.48375,0.66,-0.6839999999999999,-5.0,54.0,15.0,0.0,0.0,,,,
1177160515,priority,False,4,4,12.5,22.56607185836104,88.34935932606618,0.0,11.11,13.07,0.0,0.0,37.48,18.06,1.6,4.09,1.86,0.2166666666666666,-5.0,6.0,3.0,0.0,0.0,,,,
1177160684,priority,False,8,8,13.89,22.571925313628935,88.35663430009069,4.0,17.965454545454545,17.11,0.0,0.039090909090909,34.79142857142857,9.06,-0.32,3.992857142857143,1.05,-2.499090909090909,-5.0,220.0,11.0,2.0,0.0,2.65,1.1,,0.000109669122447
10943435168,priority,False,6,6,8.34,22.571857970843933,88.35587009092055,2.0,13.006,13.59,0.0,0.014,,,,,,1.234,-1.11,0.0,5.0,0.0,0.0,,,,
6546843161,right_before_left,False,6,6,5.56,22.575318612539704,88.35525154430397,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161548,right_before_left,False,6,6,5.56,22.5743030429459,88.35476913863768,,,,,,,,,,,,,,,0.0,0.0,,,,
1189036577,right_before_left,False,6,6,5.56,22.57591390291908,88.35542494173575,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161634,priority,False,6,4,9.26,22.576454516246205,88.35561288094803,3.0,10.918181818181818,12.54,0.0,0.0209090909090909,63.952,9.13,-1.162,6.678,1.02,0.8281818181818181,-1.72,0.0,11.0,0.0,0.0,,,,
1190100093,priority,False,6,6,11.11,22.56929443066344,88.3517359614329,4.0,13.084615384615384,16.11,0.0,0.0123076923076923,99.325,67.26,-1.1149999999999998,11.36,5.05,0.7553846153846154,-2.21,0.0,13.0,0.0,0.0,,,,
cluster_1177160434_1177161050,priority,False,6,6,18.52,22.568806259319057,88.35294696207289,2.0,18.875555555555557,18.0,0.0,0.0022222222222222,100.95545454545454,5.66,1.3790909090909091,9.172727272727274,0.51,-0.9733333333333332,-5.0,65.0,18.0,4.0,0.0,2.44,1.39,1.94,0.000113526425702
1177161018,priority,False,6,6,13.89,22.569502893338285,88.3513814625359,3.0,13.616923076923078,16.68,0.0,0.0061538461538461,71.025,0.1,-2.2525,9.42,4.78,0.0923076923076923,-5.0,37.0,13.0,0.0,0.0,,,,
1177160807,priority,False,6,6,12.04,22.569997072990475,88.35123816258634,2.0,11.882222222222222,15.9,0.0,0.0133333333333333,64.03230769230768,0.1,-1.623076923076923,12.566923076923077,1.08,-0.0033333333333333,-5.0,24.0,18.0,0.0,0.0,,,,
1177160693,priority,False,6,6,11.11,22.57318684024933,88.35854693391815,1.0,13.863333333333337,13.81,0.0,0.01,103.92,63.32,-4.16,8.9,5.28,0.9633333333333334,-0.77,0.0,3.0,0.0,0.0,,,,
1177161022,priority,False,4,4,18.05,22.57279234944269,88.35797674685944,0.0,22.22,18.0,0.0,0.0,40.1175,7.39,3.89625,4.47,0.99,1.21625,-3.61,2.0,8.0,54.0,18.0,1.807037037037037,2.555185185185185,,0.0002905708241084
1189868591,priority,False,6,6,10.19,22.57107587346492,88.35376008705416,1.0,11.904166666666669,15.62,0.0,0.0025,113.68375,13.65,3.9175,14.7225,1.12,0.2008333333333333,-5.0,5.0,12.0,0.0,0.0,,,,
1177161553,priority,False,6,6,10.19,22.57063625233305,88.3546314713325,4.0,11.503333333333334,15.76,0.0,0.01,61.39,0.79,-1.512,15.006,0.33,0.2753333333333333,-2.36,0.0,15.0,0.0,0.0,,,,
1177160694,priority,False,6,6,11.11,22.57394205365655,88.35828610355647,1.0,13.8725,14.38,0.0,0.0141666666666666,53.775,9.26,-0.41,6.7575,0.73,0.97,-1.62,0.0,12.0,0.0,0.0,,,,
3640245798,priority,False,2,2,5.56,22.573501543917292,88.35821283151162,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161545,right_before_left,False,6,6,5.56,22.574992554176056,88.35827850447652,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161645,priority,False,6,6,16.67,22.57472363389204,88.35765196444198,2.0,21.214,18.0,0.0,0.0126666666666666,63.80615384615385,14.73,2.459230769230769,4.11,1.06,0.0486666666666666,-2.92,0.0,15.0,0.0,0.0,,,,
1189036720,right_before_left,False,6,6,5.56,22.574876369910225,88.3586667834742,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161333,priority,False,6,6,8.34,22.57484929113494,88.35892103996773,0.0,13.89,13.89,0.0,0.0,,,,,,-1.775,-5.0,9.0,2.0,0.0,0.0,,,,
1177161389,right_before_left,False,6,6,5.56,22.574852283524795,88.35910118955766,,,,,,,,,,,,,,,0.0,0.0,,,,
10281958931,priority,False,6,4,12.97,22.574770951538223,88.35941589390522,0.0,16.67,17.62,0.0,0.0,88.84166666666668,10.6,2.6366666666666667,6.449999999999999,0.79,0.1138461538461538,-2.46,0.0,13.0,0.0,0.0,,,,
1177160773,priority,False,4,4,13.89,22.568079861535047,88.3516304637343,3.0,19.97875,18.0,0.0,0.03375,57.01428571428572,12.61,-0.17,3.6957142857142857,0.91,0.60375,-2.06,0.0,8.0,0.0,0.0,,,,
663943275,priority,False,6,6,7.41,22.567575672362384,88.35150330180771,11.0,11.075,13.5,0.0,0.04125,52.9075,9.48,0.22875,5.05125,1.02,0.00125,-2.98,0.0,8.0,0.0,0.0,,,,
1177161481,right_before_left,False,8,8,5.56,22.572410160349538,88.35452480780106,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161509,priority,False,6,6,8.34,22.57284385093382,88.3554391666672,0.0,13.89,15.97,0.0,0.0,116.14166666666668,16.15,5.36,8.743333333333334,1.14,-0.0183333333333333,-2.24,0.0,6.0,0.0,0.0,,,,
cluster_11502623497_1177160337,traffic_light,True,6,6,10.19,22.572813398866312,88.35328679132752,7.0,8.82375,12.24,0.0,0.0375,44.35,0.0,0.97,19.04625,0.53,-0.36875,-5.0,59.0,8.0,12.0,6.0,1.9283333333333332,2.1566666666666667,,9.54493574585008e-05
1190100054,priority,False,4,4,16.67,22.56680360466077,88.35209387309988,,,,,,,,,,,,,,,0.0,0.0,,,,
1190100077,priority,False,4,4,5.56,22.567045810908905,88.35137861371089,,,,,,,,,,,,,,,0.0,0.0,,,,
1189036763,right_before_left,False,6,6,5.56,22.57365060000375,88.3561779386311,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161049,priority,False,6,6,11.11,22.573293452609025,88.35606221016512,4.0,20.42875,18.0,0.0,0.03125,45.95142857142857,14.57,2.3428571428571425,3.001428571428572,1.04,-8.673617379884035e-19,-2.54,0.0,8.0,0.0,0.0,,,,
1177161446,right_before_left,False,6,6,5.56,22.573946735203723,88.3562348139385,,,,,,,,,,,,,,,0.0,0.0,,,,
1177160524,priority,False,6,6,13.89,22.57393444076498,88.35846011812434,0.0,13.89,16.77,0.0,0.0158333333333333,86.64666666666666,10.27,6.010000000000001,7.756666666666667,0.9,-0.1725,-5.0,22.0,12.0,0.0,0.0,,,,
1177161043,priority,False,6,6,13.89,22.574387789956585,88.35888422527012,2.0,12.196000000000002,16.0,0.0,0.012,149.91,147.82,10.22,14.645,13.58,0.8140000000000001,-5.0,3.0,5.0,0.0,0.0,,,,
1177160691,priority,False,6,6,19.44,22.57394679759333,88.35771408705128,4.0,18.416666666666668,18.0,0.0,0.0214285714285714,44.129000000000005,0.0,-1.7395,6.834736842105262,0.0,-0.6523809523809524,-5.0,113.0,21.0,22.0,4.0,2.262857142857143,3.0777272727272726,3.1244444444444444,4.635802693758565e-05
1177161074,priority,False,4,4,18.05,22.56829233874282,88.3509810391508,3.0,19.45375,17.99,0.0,0.01375,98.4,15.82,2.0171428571428573,6.252857142857144,1.11,-0.28375,-5.0,29.0,8.0,0.0,0.0,,,,
1177160983,priority,False,6,4,9.26,22.575682572613783,88.35836822865477,0.0,11.11,12.68,0.0,0.0,93.615,72.0,-0.625,9.895,8.11,0.3414285714285714,-2.39,0.0,7.0,0.0,0.0,,,,
1177161573,priority,False,8,8,13.89,22.56959870052732,88.35465644015814,10.0,12.811304347826088,16.69,0.0,0.0104347826086956,79.10666666666667,10.93,-0.7408333333333333,11.910000000000002,1.73,0.0391304347826086,-5.0,53.0,23.0,0.0,0.0,,,,
1177161508,priority,False,6,6,12.04,22.568856378448416,88.35451361504018,3.0,11.51,14.58,0.0,0.0166666666666666,70.21214285714287,2.36,2.0092857142857143,6.627142857142857,0.61,-0.0888888888888888,-5.0,31.0,18.0,1.0,0.0,5.22,3.18,,1.64842774937906e-05
10907806554,priority,False,6,6,10.19,22.57030479468226,88.3547145936454,1.0,11.397142857142857,15.74,0.0,0.0021428571428571,121.158,15.04,-0.1939999999999999,10.03,1.28,0.5428571428571428,-5.0,6.0,14.0,0.0,0.0,,,,
1189036486,right_before_left,False,6,6,5.56,22.57519106023093,88.35700880924341,,,,,,,,,,,,,,,0.0,0.0,,,,
1177160600,right_before_left,False,6,6,5.56,22.575034137790887,88.35735506482729,,,,,,,,,,,,,,,0.0,0.0,,,,
1177160446,right_before_left,False,6,6,5.56,22.57544803291875,88.35617335380904,,,,,,,,,,,,,,,0.0,0.0,,,,
1177160571,priority,False,6,6,11.11,22.573558473219304,88.35510721737334,14.0,14.815,18.0,0.0,0.03,33.77142857142857,5.81,-1.3057142857142858,2.814285714285714,0.63,0.6012500000000001,-2.81,0.0,8.0,0.0,0.0,,,,
1177160978,priority,False,6,6,8.34,22.572943729188676,88.35477714984015,0.0,13.89,16.01,0.0,0.0,96.56,16.24,5.931666666666668,7.291666666666667,1.11,0.0083333333333333,-2.84,0.0,6.0,0.0,0.0,,,,
1177161095,right_before_left,False,6,6,5.56,22.574178104851303,88.35523251297694,,,,,,,,,,,,,,,0.0,0.0,,,,
10943277968,priority,False,6,6,19.44,22.57158255100902,88.35651579529627,5.0,16.63909090909091,14.92,0.0,0.039090909090909,50.72571428571428,10.29,-0.7785714285714286,4.721428571428571,1.07,1.3345454545454545,-1.96,0.0,11.0,0.0,0.0,,,,
cluster_1177161169_664472775,priority,False,6,6,15.74,22.57102991487022,88.35627561422059,12.0,11.85,17.95,6.0,0.0594117647058823,31.21466666666667,0.0,0.3693333333333333,4.788666666666667,0.1,-0.8688235294117647,-5.0,269.0,17.0,68.0,22.0,2.049642857142857,2.489411764705882,1.6616666666666668,8.682342465823659e-05
1177161612,priority,False,6,6,19.44,22.57447252814023,88.3577282825355,1.0,21.16133333333333,17.98,0.0,0.0106666666666666,53.20428571428572,2.53,1.525,3.606428571428572,0.49,-0.7806666666666666,-5.0,36.0,15.0,2.0,2.0,1.38,6.09,,6.364615465422337e-05
1177161504,priority,False,6,6,16.67,22.575094858436493,88.35746974246847,3.0,21.072666666666667,17.98,0.0,0.0619999999999999,55.65583333333333,14.74,2.1275,3.6491666666666656,1.05,0.1093333333333333,-5.0,3.0,15.0,0.0,0.0,,,,
1189036737,priority,False,6,6,16.67,22.575234351777272,88.35740118078535,5.0,19.062857142857144,17.98,0.0,0.0128571428571428,55.74583333333334,12.45,-0.6683333333333333,4.713333333333334,1.03,0.8057142857142857,-2.38,0.0,14.0,0.0,0.0,,,,
1177160599,priority,False,8,6,14.58,22.57598198995622,88.35724569434836,16.0,12.023703703703704,18.0,2.0,0.0296296296296296,50.8555,0.0,-0.0285,7.830500000000001,0.09,-0.4966666666666666,-5.0,183.0,27.0,26.0,10.0,2.006666666666667,2.468461538461538,1.5699999999999998,8.709352760927509e-05
1189036777,priority,False,6,6,16.67,22.57201749846334,88.35698055571,2.0,20.867272727272727,17.96,0.0,0.019090909090909,60.16625,13.1,3.38,4.95,1.05,0.3063636363636364,-5.0,6.0,11.0,0.0,0.0,,,,
cluster_10943433501_10943433503,priority,False,8,8,18.05,22.572035257467117,88.35729476671229,9.0,13.521,18.0,3.0,0.0169999999999999,64.17923076923077,0.0,-1.4707692307692308,7.94923076923077,0.5,0.2565,-5.0,90.0,20.0,2.0,2.0,1.1,2.88,,0.0001510573255585
1177161631,priority,False,6,6,19.44,22.572510341894645,88.35764827490244,10.0,15.39375,17.99,1.0,0.033125,38.71785714285714,0.0,0.3314285714285713,4.978571428571429,0.29,-0.11125,-5.0,212.0,16.0,56.0,22.0,1.9023076923076925,2.3575000000000004,3.763333333333333,0.0001119567801234
1177161483,priority,False,6,6,22.22,22.572919382861816,88.3576832091468,50.0,13.875416666666666,18.0,24.0,0.13625,34.245,0.0,0.4722727272727273,4.322272727272727,0.5,-0.365,-5.0,201.0,24.0,75.0,26.0,2.0705714285714287,2.2457333333333334,3.0477777777777777,0.0001385244146439
1189036857,priority,False,6,6,16.67,22.57339548443856,88.3576917634191,8.0,19.176666666666662,17.98,0.0,0.0273333333333333,48.36571428571428,11.79,-0.3864285714285714,4.093571428571429,1.04,0.8693333333333334,-3.1,1.0,15.0,0.0,0.0,,,,
1189036937,priority,False,6,6,16.67,22.57419094120869,88.35772416219234,1.0,21.854666666666667,18.0,0.0,0.0066666666666666,48.58,14.7,0.0107142857142857,4.035714285714286,1.06,0.33,-2.27,0.0,15.0,0.0,0.0,,,,
1177161371,priority,False,8,8,13.89,22.56894969615748,88.35709202576514,0.0,13.89,15.19,0.0,0.0023529411764705,52.236666666666665,8.91,2.3233333333333333,5.516666666666667,1.21,-0.5911764705882353,-5.0,95.0,17.0,4.0,0.0,1.79,2.915,2.53,6.356218410231044e-05
1189868548,priority,False,6,4,23.15,22.56838551192779,88.35691455979011,24.0,16.237391304347828,18.0,8.0,0.0439130434782608,50.8705,0.0,-0.1385000000000001,4.216842105263158,0.24,0.0082608695652173,-5.52,62.0,23.0,30.0,12.0,1.8226666666666669,2.369333333333333,,0.0001304823250604
1189868581,priority,False,6,6,13.89,22.56995683488181,88.35689288754371,3.0,13.7225,14.21,0.0,0.0075,,,,,,-0.2324999999999999,-5.0,6.0,8.0,0.0,0.0,,,,
1177160687,priority,False,6,6,12.04,22.56872928571196,88.3547720386315,6.0,11.087857142857144,14.58,0.0,0.0221428571428571,74.45666666666666,8.31,1.9991666666666663,6.974999999999999,1.09,0.1071428571428571,-4.53,5.0,14.0,0.0,0.0,,,,
664472699,priority,False,4,4,18.05,22.56797131329064,88.35458928487955,3.0,16.903846153846153,17.89,0.0,0.0207692307692307,42.62583333333333,0.0,1.3116666666666668,4.59,0.05,0.0892307692307692,-5.0,55.0,13.0,82.0,12.0,2.18,2.341219512195122,,0.0001572747462066
1177161154,priority,False,8,8,12.5,22.568445835304324,88.3553316812101,8.0,10.651904761904762,16.44,1.0,0.0142857142857142,62.4105,0.01,4.09,6.111,0.13,-0.2047619047619047,-5.0,134.0,21.0,42.0,8.0,2.0976470588235294,2.18,2.1166666666666663,0.000122959143929
1177160864,priority,False,4,4,18.05,22.56767952940121,88.3550875745227,42.0,6.759285714285714,17.98,18.0,0.1392857142857143,22.205714285714286,0.0,1.6535714285714285,3.597857142857143,0.08,-0.4585714285714286,-5.0,225.0,14.0,154.0,48.0,2.065844155844156,2.458961038961039,,0.0001708092836078
1177161408,priority,False,5,5,21.11,22.566394450443745,88.35195402249684,,,,,,,,,,,,,,,0.0,0.0,,,,
11372704310,priority,False,2,2,13.89,22.56708306823933,88.35117990221399,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161703,priority,False,4,4,8.33,22.57169088268994,88.35423048690492,5.0,10.62,12.85,0.0,0.045,70.3775,12.53,2.4625,6.58,1.15,0.0125,-2.12,0.0,4.0,0.0,0.0,,,,
1177161547,priority,False,6,6,11.11,22.573441956145416,88.35552515534572,3.0,20.4875,17.99,0.0,0.0212499999999999,33.940000000000005,11.27,0.2685714285714285,2.2,0.83,-0.01625,-3.06,1.0,8.0,0.0,0.0,,,,
1177161474,priority,False,6,4,9.26,22.575468076413085,88.35919933187039,1.0,10.97875,12.62,0.0,0.01,107.46333333333332,71.17,-1.79,10.153333333333334,6.65,0.0087499999999999,-2.06,0.0,8.0,0.0,0.0,,,,
1177160733,right_before_left,False,6,6,5.56,22.574270079676086,88.35643881361176,,,,,,,,,,,,,,,0.0,0.0,,,,
1177160667,right_before_left,False,6,6,5.56,22.57392828100468,88.35633451585143,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161625,right_before_left,False,6,6,5.56,22.574716644757416,88.35661873368213,,,,,,,,,,,,,,,0.0,0.0,,,,
1189036735,right_before_left,False,6,6,5.56,22.57510483481199,88.35630975403949,,,,,,,,,,,,,,,0.0,0.0,,,,
1189036456,right_before_left,False,6,6,5.56,22.57496784738669,88.35691597967583,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161280,right_before_left,False,6,6,5.56,22.575184579809832,88.35608606429666,,,,,,,,,,,,,,,0.0,0.0,,,,
1189036581,right_before_left,False,6,6,5.56,22.57521449863902,88.3559335655531,,,,,,,,,,,,,,,0.0,0.0,,,,
1189036567,right_before_left,False,6,6,5.56,22.57526283060756,88.35561124071086,,,,,,,,,,,,,,,0.0,0.0,,,,
1177161647,priority,False,2,2,13.89,22.57447406500373,88.35844410847463,0.0,13.89,14.58,0.0,0.0,,,,,,1.2366666666666666,-0.17,0.0,3.0,0.0,0.0,,,,
1177161537,right_before_left,False,6,6,5.56,22.574342541243496,88.35536561234862,,,,,,,,,,,,,,,0.0,0.0,,,,
