node_id,total_vehicle_count,mean_speed_ms,max_speed_observed_ms,total_halting_count,mean_occupancy_pct,mean_gap_m,min_gap_m,mean_rel_velocity_ms,mean_time_gap_s,min_time_gap_s,mean_acceleration_ms2,min_acceleration_ms2,total_hard_brakes,num_lane_rows
10092213337,1,15.9175,17.28,0,0.0025,,,,,,-0.105,-1.88,0,4
10279701147,1,23.031,17.99,0,0.0055,95.57846153846154,0.12,-0.08153846153846149,6.909230769230769,0.29,-0.36100000000000004,-5.0,58,20
10279701149,2,10.8225,12.03,0,0.0075,,,,,,-0.185,-5.0,6,4
10279761589,0,27.78,18.0,0,0.0,86.27000000000001,66.74,9.54,5.085,4.15,-0.27,-2.45,0,4
10279761590,0,27.78,17.8,0,0.0,,,,,,0.09666666666666666,-1.94,0,3
10279761591,1,23.764000000000003,17.91,0,0.006,14.49,6.76,-2.37,1.6,1.0,1.152,-2.36,0,5
10279761593,0,27.78,18.0,0,0.0,167.89,157.41,7.9,9.71,9.0,-0.034999999999999996,-2.26,0,2
10281958924,6,16.289285714285715,17.96,0,0.007857142857142858,75.33,13.56,0.5441666666666668,5.378333333333334,1.1,0.225,-5.0,7,14
10281958927,4,15.405294117647061,17.98,0,0.011764705882352941,92.61999999999999,15.4,0.9655555555555555,7.17111111111111,1.09,0.060588235294117665,-5.0,12,17
10281958928,5,15.696000000000002,17.86,0,0.0075,58.48857142857143,0.01,-2.214285714285714,5.988333333333333,0.68,-0.5195000000000001,-5.0,51,20
10281958930,1,16.452857142857145,17.95,0,0.0064285714285714285,82.558,1.66,-1.044,8.022,0.13,0.23285714285714287,-5.0,2,14
10281958931,0,16.67,17.62,0,0.0,88.84166666666668,10.6,2.6366666666666667,6.449999999999999,0.79,0.11384615384615385,-2.46,0,13
10281958933,2,16.136000000000003,17.71,0,0.019,65.93,14.86,1.47,5.48,1.26,-0.705,-5.0,34,10
10281965681,3,22.396666666666665,17.92,0,0.06,82.77,12.5,4.015,5.255,1.03,-0.8933333333333334,-5.0,9,3
10560867452,6,10.87076923076923,14.56,0,0.01153846153846154,55.352999999999994,8.05,1.4659999999999997,5.049,1.0,-0.07230769230769231,-4.6,3,13
10560867456,15,9.671428571428573,14.56,0,0.04,41.76857142857143,6.02,-0.9442857142857142,5.034285714285715,0.98,0.3614285714285715,-2.61,0,7
10680197981,5,12.865555555555556,15.89,0,0.008888888888888889,68.674,7.66,0.24800000000000005,6.036,1.1,0.4855555555555556,-1.99,0,9
10680197991,0,13.89,15.74,0,0.0,57.06,14.0,2.4766666666666666,4.533333333333334,1.1,0.05,-2.32,0,8
10680197995,1,13.476666666666667,15.46,0,0.0044444444444444444,38.376,8.96,1.6620000000000001,3.006,1.06,-0.4033333333333333,-5.0,18,9
10904702998,1,11.261666666666665,12.15,0,0.005,129.63,120.82,-2.36,14.76,13.43,-0.021666666666666667,-2.22,0,6
10907705738,3,11.522,12.81,0,0.057999999999999996,44.63,11.34,-0.012499999999999995,4.1625,1.05,0.055999999999999994,-2.04,0,5
10907806554,1,11.397142857142857,15.74,0,0.002142857142857143,121.15799999999999,15.04,-0.1939999999999999,10.03,1.28,0.5428571428571428,-5.0,6,14
10943277968,5,16.63909090909091,14.92,0,0.03909090909090909,50.72571428571428,10.29,-0.7785714285714286,4.721428571428571,1.07,1.3345454545454545,-1.96,0,11
10943433498,3,15.665555555555557,17.98,0,0.015000000000000001,62.165333333333336,0.0,3.6233333333333335,4.828666666666666,0.33,-0.37388888888888894,-5.0,70,18
10943435168,2,13.006,13.59,0,0.014000000000000002,,,,,,1.234,-1.11,0,5
10943435169,0,11.507142857142856,15.7,0,0.0,51.685,13.17,-0.01999999999999999,4.875,1.17,-0.9385714285714286,-5.0,9,7
10943490813,1,14.066666666666668,15.94,0,0.006666666666666667,24.454,13.56,-0.384,1.864,1.01,0.145,-2.33,0,6
10943490816,2,12.183333333333335,14.02,0,0.04,17.89666666666667,8.07,-2.02,1.8683333333333334,1.09,1.2066666666666668,-1.55,0,6
10943490945,1,9.2,12.29,0,0.02,72.80666666666667,4.23,2.6566666666666667,11.636666666666667,1.49,-0.08222222222222221,-4.31,2,9
10943490952,6,10.165384615384616,15.04,1,0.03538461538461539,68.29272727272728,0.1,-1.3836363636363638,14.466,1.0,0.8476923076923076,-3.57,1,13
10943498141,1,13.564,15.15,0,0.002,62.00875,8.95,0.15875000000000006,7.48375,0.66,-0.6839999999999999,-5.0,54,15
10943498145,2,10.674285714285714,15.52,0,0.012857142857142859,32.375,7.85,0.825,3.135,1.04,-0.06285714285714288,-5.0,7,7
10943525385,1,10.956249999999999,12.12,0,0.00125,77.41,76.19,0.76,7.05,6.93,0.25,-1.84,0,8
10943566925,1,12.06,14.98,0,0.0033333333333333335,138.23,138.23,-4.55,19.88,19.88,0.27166666666666667,-5.0,5,6
10943566926,1,8.645,13.92,0,0.035,,,,,,-2.5949999999999998,-5.0,14,2
10943736751,2,16.121538461538464,17.83,0,0.009230769230769232,121.4057142857143,14.81,1.0571428571428572,7.991428571428571,1.08,0.0015384615384615398,-2.14,0,13
10964798380,0,13.89,13.66,0,0.0,,,,,,0.71,-1.34,0,2
11125046588,2,11.011666666666665,13.34,0,0.005833333333333334,38.79875,10.22,0.09375,3.7025,1.03,0.051666666666666666,-2.27,0,12
11126932584,1,17.213333333333335,17.17,0,0.03666666666666667,23.57,5.3,3.1625,1.925,0.58,-1.6816666666666666,-5.0,10,6
11282869379,3,10.885,12.46,0,0.022,85.54333333333334,31.54,1.3033333333333335,7.996666666666667,3.32,-0.049,-2.31,0,10
11282915069,1,14.246666666666668,15.69,0,0.0033333333333333335,70.855,13.4,-0.4849999999999999,5.359999999999999,1.6,0.19333333333333333,-5.0,7,3
11462469753,0,11.11,11.59,0,0.0,65.33,59.57,11.44,5.72,5.18,-0.11666666666666665,-0.95,0,3
11499274561,0,10.186666666666667,14.09,0,0.0,80.15,33.98,-9.66,32.58,14.02,-0.04666666666666667,-2.32,0,3
1174832475,1,17.440714285714286,17.95,0,0.004285714285714286,54.96846153846153,0.0,0.27615384615384614,6.833846153846154,0.5,-0.7192857142857143,-5.0,76,14
1174832527,9,15.059999999999999,17.79,0,0.033,65.64444444444445,6.56,-3.3800000000000003,6.777777777777778,0.92,1.018,-5.0,19,10
1174832534,3,19.827499999999997,18.0,0,0.008333333333333333,46.795,12.86,1.8800000000000001,3.06,1.56,0.8383333333333334,-2.35,0,12
1174832699,0,11.341666666666667,12.51,0,0.0,43.388999999999996,7.77,4.016,4.9159999999999995,0.93,-0.395,-4.97,22,12
1174832713,1,11.344615384615384,12.52,0,0.003076923076923077,49.997,7.35,3.5060000000000002,7.153999999999999,1.15,-0.04692307692307692,-5.0,5,13
1174832716,5,16.068181818181817,18.0,0,0.012727272727272728,62.806363636363635,0.1,-2.4345454545454546,7.651818181818182,0.33,0.5045454545454545,-5.0,16,11
1174832811,3,10.72125,12.16,0,0.0225,86.17857142857143,8.0,-1.51,9.331428571428571,1.01,0.4125,-2.0,0,8
1174832816,1,13.232857142857142,13.19,0,0.015714285714285715,59.846000000000004,8.29,-1.246,8.026,1.15,-1.6928571428571428,-5.0,30,7
1174832834,4,12.14,15.17,0,0.0175,94.14272727272727,10.13,4.61,9.353636363636364,1.03,-0.8341666666666666,-5.0,49,12
1174832855,1,13.946666666666667,14.4,0,0.013333333333333332,30.7575,3.21,-2.1,4.86,0.6,-0.01111111111111112,-5.0,10,9
1174832885,0,13.89,15.88,0,0.0,75.68666666666667,15.08,6.16,5.776666666666666,1.18,-0.09333333333333334,-2.27,0,6
1174832895,1,15.333846153846151,17.97,0,0.003076923076923077,101.10833333333333,8.48,3.5100000000000002,10.646666666666667,1.17,-1.1400000000000001,-5.0,45,13
1174832997,7,17.09222222222222,17.97,0,0.011111111111111112,45.19777777777777,0.1,-3.3899999999999997,4.8475,0.37,0.13222222222222227,-5.0,8,9
1174833041,2,13.384,14.95,0,0.008,48.935,17.2,-0.295,4.15,1.29,0.33,-5.0,10,5
1174833066,0,12.778,16.55,0,0.0,65.9,65.9,1.26,14.26,14.26,-0.27,-5.0,20,5
1174833090,1,21.645999999999997,18.0,0,0.004,23.5,23.17,0.08,1.35,1.3,0.258,-2.18,0,10
1174833124,0,13.89,15.67,0,0.0,37.36,4.62,1.42,3.48,1.02,-0.6866666666666666,-5.0,20,3
1174833147,2,13.379999999999999,13.98,0,0.004285714285714286,204.67000000000002,182.15,1.375,21.53,14.39,0.17428571428571432,-5.0,40,14
1176977350,0,11.727777777777778,14.91,0,0.0,,,,,,-0.16222222222222218,-4.51,10,9
1176977453,7,11.802142857142856,13.35,0,0.014285714285714287,70.405,16.24,1.28,8.01,1.82,0.02857142857142859,-5.0,25,14
1176977542,1,13.454117647058823,15.13,0,0.0023529411764705885,63.67375,1.04,-0.4474999999999999,9.7325,0.14,-0.35705882352941176,-5.0,43,17
1176978389,3,13.28875,15.19,0,0.008125,65.727,2.69,-0.4780000000000001,6.571,0.5,0.27125,-5.0,42,16
1176978438,0,12.036666666666667,15.36,0,0.0,70.296,9.35,-1.828,7.268000000000001,1.22,-0.784,-5.0,32,15
1177160369,0,22.22,17.98,0,0.0,55.949999999999996,6.93,0.5757142857142856,5.938571428571429,1.06,0.42625,-5.0,17,8
1177160399,11,11.125,14.16,1,0.025714285714285714,34.72714285714286,0.1,-2.0185714285714287,4.430714285714286,0.1,-0.29642857142857143,-5.0,74,14
1177160403,11,14.344999999999999,18.0,1,0.015714285714285715,50.67153846153846,0.0,2.764615384615385,4.253076923076923,0.12,-0.4935714285714286,-5.0,194,14
1177160471,9,12.67,16.51,4,0.04615384615384616,42.367777777777775,0.0,2.6144444444444446,4.3244444444444445,0.51,0.2653846153846154,-5.0,37,13
1177160515,0,11.11,13.07,0,0.0,37.48,18.06,1.6,4.09,1.86,0.21666666666666667,-5.0,6,3
1177160524,0,13.89,16.77,0,0.015833333333333335,86.64666666666666,10.27,6.010000000000001,7.756666666666667,0.9,-0.1725,-5.0,22,12
1177160556,1,16.52357142857143,17.74,0,0.005714285714285714,99.22200000000001,63.28,-3.3280000000000003,8.74,4.74,0.3078571428571429,-2.4,0,14
1177160566,3,17.8025,17.98,1,0.0325,31.825714285714287,0.0,3.8414285714285716,2.7414285714285715,0.53,-0.5475,-5.0,75,8
1177160571,14,14.815,18.0,0,0.03,33.77142857142857,5.81,-1.3057142857142858,2.814285714285714,0.63,0.6012500000000001,-2.81,0,8
1177160573,12,10.635,14.57,0,0.03214285714285714,44.332727272727276,8.18,0.0409090909090909,4.882727272727273,1.0,0.12785714285714286,-5.0,11,14
1177160598,1,13.872142857142858,16.58,0,0.015,66.376,13.93,0.328,7.118,1.57,0.5971428571428571,-2.39,0,14
1177160599,16,12.023703703703703,18.0,2,0.02962962962962963,50.8555,0.0,-0.02850000000000006,7.830500000000001,0.09,-0.49666666666666665,-5.0,183,27
1177160675,0,13.89,14.32,0,0.0,78.248,21.21,1.934,7.414,1.93,0.16375,-1.17,0,8
1177160684,4,17.965454545454545,17.11,0,0.03909090909090909,34.79142857142857,9.06,-0.32,3.992857142857143,1.05,-2.499090909090909,-5.0,220,11
1177160687,6,11.087857142857143,14.58,0,0.02214285714285714,74.45666666666666,8.31,1.9991666666666665,6.974999999999999,1.09,0.10714285714285714,-4.53,5,14
1177160691,4,18.416666666666668,18.0,0,0.02142857142857143,44.129000000000005,0.0,-1.7395,6.834736842105262,0.0,-0.6523809523809524,-5.0,113,21
1177160693,1,13.863333333333335,13.81,0,0.01,103.92,63.32,-4.16,8.9,5.28,0.9633333333333334,-0.77,0,3
1177160694,1,13.8725,14.38,0,0.014166666666666668,53.775,9.26,-0.41000000000000003,6.7575,0.73,0.9700000000000001,-1.62,0,12
1177160716,3,7.477142857142857,12.68,0,0.02,68.44833333333334,11.99,0.6016666666666667,14.636666666666665,1.11,-0.017142857142857144,-2.31,0,7
1177160765,6,8.70705882352941,14.06,1,0.03,64.78533333333333,0.0,0.8073333333333333,12.813333333333334,0.5,0.15117647058823527,-5.0,22,17
1177160773,3,19.978749999999998,18.0,0,0.03375,57.01428571428572,12.61,-0.17,3.6957142857142857,0.91,0.60375,-2.06,0,8
1177160779,0,13.890000000000002,15.7,0,0.009333333333333334,15.18,13.97,-1.11,1.37,1.31,0.5213333333333333,-5.0,18,15
1177160807,2,11.882222222222222,15.9,0,0.013333333333333334,64.03230769230768,0.1,-1.623076923076923,12.566923076923077,1.08,-0.003333333333333324,-5.0,24,18
1177160864,42,6.759285714285714,17.98,18,0.1392857142857143,22.205714285714286,0.0,1.6535714285714285,3.597857142857143,0.08,-0.4585714285714286,-5.0,225,14
1177160866,0,19.016153846153845,17.96,0,0.004615384615384615,69.57090909090908,0.1,0.8036363636363635,8.540909090909091,0.13,-0.17230769230769233,-5.0,25,13
1177160923,0,13.89,14.98,0,0.007000000000000001,52.23666666666666,10.99,-1.8800000000000001,6.769999999999999,0.88,0.001000000000000012,-5.0,22,10
1177160978,0,13.89,16.01,0,0.0,96.56,16.24,5.9316666666666675,7.291666666666667,1.11,0.008333333333333333,-2.84,0,6
1177160983,0,11.11,12.68,0,0.0,93.615,72.0,-0.625,9.895,8.11,0.34142857142857147,-2.39,0,7
1177161018,3,13.616923076923078,16.68,0,0.006153846153846154,71.025,0.1,-2.2525,9.42,4.78,0.09230769230769233,-5.0,37,13
1177161022,0,22.22,18.0,0,0.0,40.1175,7.39,3.89625,4.47,0.99,1.21625,-3.61,2,8
1177161043,2,12.196000000000002,16.0,0,0.012,149.91,147.82,10.219999999999999,14.645,13.58,0.8140000000000001,-5.0,3,5
1177161047,0,13.89,13.18,0,0.0,81.26,80.16,5.13,10.63,9.51,0.155,-3.67,1,6
1177161049,4,20.42875,18.0,0,0.03125,45.95142857142857,14.57,2.3428571428571425,3.001428571428572,1.04,-8.673617379884035e-19,-2.54,0,8
1177161074,3,19.45375,17.99,0,0.01375,98.39999999999999,15.82,2.0171428571428573,6.252857142857144,1.11,-0.28375,-5.0,29,8
1177161076,3,11.998571428571429,15.95,0,0.011428571428571429,64.74166666666666,12.69,-1.4716666666666667,5.941666666666666,1.09,0.8857142857142858,-2.21,0,7
1177161154,8,10.651904761904762,16.44,1,0.014285714285714285,62.4105,0.01,4.09,6.111,0.13,-0.20476190476190476,-5.0,134,21
1177161157,3,19.467499999999998,18.0,0,0.02,64.96142857142857,8.61,-4.041428571428571,6.701428571428572,1.05,1.5125,-2.04,0,8
1177161205,1,13.885,15.74,0,0.011666666666666667,70.738,15.63,0.094,5.4399999999999995,1.12,2.3129646346357427e-18,-2.53,0,6
1177161219,9,18.629375,17.96,0,0.0375,52.636875,0.0,-1.8725,6.329375,0.26,-0.18124999999999997,-5.0,254,16
1177161333,0,13.89,13.89,0,0.0,,,,,,-1.775,-5.0,9,2
1177161371,0,13.89,15.19,0,0.0023529411764705885,52.236666666666665,8.91,2.3233333333333333,5.516666666666667,1.21,-0.5911764705882353,-5.0,95,17
1177161432,2,7.271111111111111,12.21,0,0.008888888888888889,56.471428571428575,0.1,-2.7199999999999998,16.145714285714284,0.4,-0.01111111111111111,-3.29,1,9
1177161468,1,13.66,16.39,0,0.0014285714285714286,51.62888888888889,0.1,2.3433333333333333,6.062222222222222,0.66,-0.15214285714285714,-5.0,33,14
1177161474,1,10.97875,12.62,0,0.01,107.46333333333332,71.17,-1.79,10.153333333333334,6.65,0.008749999999999997,-2.06,0,8
1177161483,50,13.875416666666666,18.0,24,0.13625,34.245,0.0,0.4722727272727273,4.322272727272727,0.5,-0.365,-5.0,201,24
1177161504,3,21.072666666666667,17.98,0,0.06199999999999999,55.655833333333334,14.74,2.1275,3.6491666666666664,1.05,0.10933333333333334,-5.0,3,15
1177161508,3,11.51,14.58,0,0.016666666666666666,70.21214285714287,2.36,2.0092857142857143,6.627142857142857,0.61,-0.08888888888888889,-5.0,31,18
1177161509,0,13.89,15.97,0,0.0,116.14166666666667,16.15,5.36,8.743333333333334,1.14,-0.018333333333333333,-2.24,0,6
1177161547,3,20.4875,17.99,0,0.021249999999999998,33.940000000000005,11.27,0.26857142857142857,2.1999999999999997,0.83,-0.01625,-3.06,1,8
1177161549,10,13.256842105263157,17.98,2,0.024736842105263158,52.565,0.0,-2.31,8.75,0.18,0.09631578947368423,-5.0,85,19
1177161553,4,11.503333333333334,15.76,0,0.01,61.39,0.79,-1.512,15.006,0.33,0.2753333333333333,-2.36,0,15
