node_id,distance_to_node,time,ego_id,foe_id,min_ttc,max_drac,pet
1177211785,8.001774275953175e-05,353.5,540,539,1.43,1.78,
13300645527,3.4683348884618054e-05,393.0,540,656,2.67,2.06,
13300645527,3.2387041986748246e-05,408.0,540,252,1.29,1.47,
cluster_663842376_663944135,0.00010378424554551431,437.5,624,574,1.33,1.34,
cluster_10279701142_664471710,0.00014699432819862093,479.5,750,713,1.46,2.3,
1190128289,0.0001442380697516905,409.5,354,566,2.86,1.67,
cluster_10281965682_663944134,0.00014905921059391362,475.5,470,394,2.86,1.81,
1189868590,7.484513585303708e-05,459.0,728,740,2.78,2.09,
1177161631,5.984360885013393e-05,487.0,784,763,2.53,1.16,
cluster_11944729366_664471711,0.00017301914923996406,199.5,102,206,1.17,2.51,
cluster_11944729366_664471711,0.00012914710577009017,204.5,102,61,2.43,2.02,
cluster_11944729366_664471711,0.0002043082728461016,215.0,102,266,1.32,2.89,
cluster_1177211304_1177211692,0.00013081457872314684,221.0,102,223,1.04,2.21,
cluster_1177211304_1177211692,0.00039829383074009746,267.5,102,61,2.95,1.59,
1177211724,0.0003200538882893725,274.5,102,383,2.39,3.03,
cluster_1177211304_1177211692,0.0002958426714858404,301.5,102,244,2.72,2.15,
664472699,0.00018224439209010455,287.0,103,153,1.2,3.57,
664472699,0.00018500035701562683,288.5,103,113,2.16,2.63,
664472699,0.00020386829512965773,293.5,103,177,2.63,2.6,
cluster_11944729366_664471711,0.00010031479612517966,354.5,103,358,2.09,1.92,
cluster_11944729366_664471711,7.968849503388521e-05,360.5,103,331,2.9,2.49,
1177211724,0.00022044473469237696,379.0,103,331,1.59,3.49,
1177211724,0.0002466168493498612,379.0,103,350,2.18,3.02,
1177211724,0.00025666623764258667,395.0,103,256,2.36,2.56,
cluster_1177211304_1177211692,0.00032296776153969037,227.0,111,319,1.26,3.78,
cluster_1177211304_1177211692,0.0003510866093666839,233.5,111,147,1.17,2.04,
cluster_1177211304_1177211692,0.0002918998322277691,245.0,111,260,2.13,2.68,
cluster_1177211304_1177211692,0.00022865659481968332,246.0,111,213,2.85,1.94,
cluster_1177211304_1177211692,0.00034302923285243196,258.5,111,234,2.13,2.82,
cluster_1177211304_1177211692,0.00034006767550844545,262.0,111,61,2.99,2.64,
1177211724,0.00019526689364572736,366.5,113,153,1.65,1.54,
1177211724,0.00019626112144380218,394.5,113,256,1.37,2.97,
1177211724,0.0002033280867063851,400.5,113,280,2.59,2.74,
cluster_11502623494_11502623496_1186025300_13298747739,0.00013574012391459194,418.0,131,654,1.92,1.45,
cluster_664446535_8507351665_8507351666,0.00013066919702866794,423.0,131,667,0.97,2.01,
cluster_13298740740_664446558,0.00015441459072258713,450.0,131,504,2.53,0.61,
cluster_1177211304_1177211692,0.00015944936207971453,230.0,141,324,1.29,2.98,
cluster_1177211304_1177211692,0.00015944936207971453,234.0,141,213,1.78,3.22,
cluster_1177211304_1177211692,0.00015944936207971453,239.5,141,260,2.47,2.43,
cluster_1177211304_1177211692,0.00015944936207971453,245.0,141,319,2.79,2.46,
13300645527,6.346572709315531e-05,459.0,141,699,0.99,3.17,
13300645527,3.8147243780216634e-05,475.5,141,786,2.11,2.82,
cluster_1177211304_1177211692,0.0003510866093666839,233.5,147,111,1.17,2.04,
cluster_1177211304_1177211692,0.0002918998322277691,248.5,147,260,2.49,3.03,
cluster_1177211304_1177211692,0.0003219811041689507,248.5,147,319,2.06,2.44,
cluster_1177211304_1177211692,0.000373284580766088,258.5,147,234,1.45,3.15,
cluster_1177211304_1177211692,0.0003652268138467998,262.0,147,61,2.45,2.95,
cluster_11944729366_664471711,0.00012914710577009017,347.5,150,347,1.3,2.76,
cluster_11944729366_664471711,0.00017301914923996406,358.5,150,321,1.08,2.84,
cluster_11944729366_664471711,0.00017301914923996406,360.0,150,283,2.22,1.73,
cluster_11944729366_664471711,0.00017301914923996406,401.0,150,535,2.73,1.61,
cluster_11944729366_664471711,0.00017301914923996406,407.5,150,261,2.66,2.18,
cluster_1177211394_1177211683,0.00016802552922323103,424.5,150,380,2.13,1.95,
664472699,0.00018224439209010455,287.0,153,103,1.2,3.57,
1177160864,0.0002692066112578947,288.0,153,343,2.94,2.33,
664472699,0.00017917059230554812,293.5,153,177,2.15,2.85,
1177211724,0.00019526689364572736,366.5,153,113,1.65,1.54,
1177211724,0.00020840743225419953,380.0,153,331,2.84,2.38,
1177211724,0.00022651820250246734,395.0,153,256,1.91,2.76,
1177211724,0.0002385554847405298,401.0,153,280,2.99,2.24,
1177211724,0.00030094914043406326,316.5,155,376,1.09,4.15,
1177211724,0.00036334288345330634,317.0,155,244,2.14,3.54,
cluster_1177211304_1177211692,0.0003542073435179311,317.0,155,383,2.86,2.99,
cluster_1177211304_1177211692,0.00039434071738474755,317.0,155,88,2.5,3.24,
cluster_1177211304_1177211692,0.000361119436025808,332.5,155,188,1.37,2.43,
cluster_1177211304_1177211692,0.000361119436025808,334.5,155,172,2.36,1.87,
cluster_1177211304_1177211692,0.0003601317863278398,337.5,155,184,2.83,1.99,
cluster_10279761592_11942000229_11942000233_663943274,0.0002497393061490582,173.5,172,188,1.24,2.73,
cluster_10279761592_11942000229_11942000233_663943274,0.00021047092000342127,174.0,172,113,1.99,2.15,
cluster_10279761592_11942000229_11942000233_663943274,0.00018151058139601717,174.0,172,153,2.38,1.88,
cluster_10279761592_11942000229_11942000233_663943274,0.00015348537542009865,174.5,172,103,2.74,1.67,
1177211724,0.0003562754101948669,184.5,172,184,1.54,2.13,
cluster_10279761592_11942000229_11942000233_663943274,0.0002542112404018268,188.5,172,215,2.33,2.21,
cluster_10279761592_11942000229_11942000233_663943274,0.0002542112404018268,207.5,172,254,2.85,1.82,
cluster_1177211304_1177211692,0.000361119436025808,334.5,172,155,2.36,1.87,
1177211724,0.0003572694164703384,339.0,172,254,2.39,1.69,
1177211724,0.00035826345610539385,353.5,172,350,2.59,2.05,
1177211724,0.00035826345610539385,373.5,172,331,2.8,2.67,
1177211724,0.0003562754101948669,184.5,184,172,1.54,2.13,
cluster_10279761592_11942000229_11942000233_663943274,0.0001761728444631683,185.0,184,113,3.0,1.67,
cluster_10279761592_11942000229_11942000233_663943274,0.0002167044404862397,185.0,184,188,2.59,1.86,
1177211724,0.00031497483142944513,206.5,184,254,1.63,2.4,
cluster_10279761592_11942000229_11942000233_663943274,0.0003230845536868772,219.5,184,256,2.47,2.1,
cluster_11944729366_664471711,0.00014815942040774107,320.0,184,347,1.77,2.13,
1177211724,0.00039647309688371426,337.0,184,188,2.29,1.79,
cluster_1177211304_1177211692,0.0003601317863278398,337.5,184,155,2.83,1.99,
1177211724,0.00031806596067123513,353.0,184,350,2.06,2.39,
1177211724,0.00031806596067123513,373.0,184,331,2.47,3.21,
cluster_10279761592_11942000229_11942000233_663943274,0.0002497393061490582,173.5,188,172,1.24,2.73,
cluster_10279761592_11942000229_11942000233_663943274,0.00024348904427489102,178.5,188,177,2.05,2.54,
cluster_10279761592_11942000229_11942000233_663943274,0.0002167044404862397,185.0,188,184,2.59,1.86,
cluster_10279761592_11942000229_11942000233_663943274,0.00021535223237900922,189.0,188,215,2.74,1.9,
cluster_1177211304_1177211692,0.000361119436025808,332.5,188,155,1.37,2.43,
cluster_1177211304_1177211692,0.00026872587806297686,332.5,188,244,2.8,2.03,
cluster_1177211304_1177211692,0.00033299792010219986,332.5,188,376,2.04,2.37,
1177211724,0.00039647309688371426,337.0,188,184,2.29,1.79,
1177211724,0.0003974672119658344,340.0,188,254,2.89,1.84,
cluster_11944729366_664471711,0.00017301914923996406,194.5,206,102,1.17,2.51,
cluster_11944729366_664471711,0.00014815942040774107,198.5,206,252,2.69,1.97,
cluster_11944729366_664471711,0.00012914710577009017,198.5,206,61,1.49,2.71,
cluster_11944729366_664471711,0.00017301914923996406,215.5,206,266,2.15,2.34,
cluster_11944729366_664471711,0.00017301914923996406,221.5,206,223,2.26,1.89,
cluster_1177211304_1177211692,0.0003823303211688549,264.0,206,234,2.82,1.61,
1177211724,0.00035020216004240064,268.0,206,223,2.76,1.3,
1177211724,0.00036334288345330634,274.5,206,383,2.82,2.77,
cluster_1177211304_1177211692,0.00022865659481968332,226.5,213,260,1.4,2.82,
cluster_1177211304_1177211692,0.00020059961632852037,233.0,213,324,1.04,2.95,
cluster_1177211304_1177211692,0.00015944936207971453,234.0,213,141,1.78,3.22,
cluster_1177211304_1177211692,0.00013081457872314684,234.5,213,262,2.17,2.98,
cluster_1177211304_1177211692,0.00022865659481968332,244.5,213,319,2.03,3.31,
cluster_1177211304_1177211692,0.00022865659481968332,246.0,213,111,2.85,1.94,
cluster_1177211838_13300645525_13300645528,3.055188090346179e-05,477.5,213,788,2.88,2.39,
cluster_664446535_8507351665_8507351666,0.000250682119744873,424.0,218,414,1.25,2.86,
cluster_664446535_8507351665_8507351666,0.0002102346247568616,424.5,218,419,2.02,2.46,
cluster_664446535_8507351665_8507351666,0.00018081466635076328,424.5,218,526,2.48,2.29,
cluster_664446535_8507351665_8507351666,0.00029014075227725783,441.0,218,707,1.13,3.55,
cluster_664446535_8507351665_8507351666,0.00023950728935143322,457.0,218,718,2.34,2.26,
cluster_664446535_8507351665_8507351666,0.00023045837216323063,461.5,218,754,2.66,2.07,
cluster_664446535_8507351665_8507351666,0.00023045837216323063,469.0,218,326,2.94,1.97,
cluster_1177211304_1177211692,0.00013081457872314684,221.0,223,102,1.04,2.21,
cluster_11944729366_664471711,0.00017301914923996406,221.5,223,206,2.26,1.89,
1177211724,0.00035020216004240064,268.0,223,206,2.76,1.3,
cluster_1177211304_1177211692,0.0001614025593908782,274.0,223,383,1.44,3.11,
cluster_1177211304_1177211692,0.00015221380546897684,281.5,223,88,2.39,1.76,
cluster_1177211304_1177211692,0.0003249413210215735,301.5,223,244,2.35,2.34,
cluster_1177211304_1177211692,0.00039730546441482445,241.5,234,61,1.66,1.85,
cluster_1177211304_1177211692,0.00034302923285243196,258.5,234,111,2.13,2.82,
cluster_1177211304_1177211692,0.000373284580766088,258.5,234,147,1.45,3.15,
cluster_1177211304_1177211692,0.0003168850097632344,258.5,234,319,2.66,2.48,
cluster_1177211304_1177211692,0.0003823303211688549,264.0,234,206,2.82,1.61,
cluster_1177211304_1177211692,0.00011867773761124148,266.5,244,376,1.69,1.45,
cluster_1177211304_1177211692,0.0002958426714858404,301.5,244,102,2.72,2.15,
cluster_1177211304_1177211692,0.0003249413210215735,301.5,244,223,2.35,2.34,
cluster_1177211304_1177211692,0.0003542073435179311,301.5,244,383,1.97,2.57,
cluster_1177211304_1177211692,0.00039434071738474755,301.5,244,88,1.31,3.04,
1177211724,0.00036334288345330634,317.0,244,155,2.14,3.54,
cluster_1177211304_1177211692,0.00026872587806297686,332.5,244,188,2.8,2.03,
1177211724,0.00031497483142944513,206.5,254,184,1.63,2.4,
cluster_10279761592_11942000229_11942000233_663943274,0.00028326890362448664,207.0,254,177,2.51,2.03,
cluster_10279761592_11942000229_11942000233_663943274,0.0002542112404018268,207.5,254,172,2.85,1.82,
cluster_10279761592_11942000229_11942000233_663943274,0.00039069895365283637,219.0,254,256,1.29,2.86,
cluster_10279761592_11942000229_11942000233_663943274,0.0003745744415967415,226.0,254,271,2.36,1.93,
1177211724,0.0003572694164703384,339.0,254,172,2.39,1.69,
1177211724,0.0003974672119658344,340.0,254,188,2.89,1.84,
1177211724,0.0002777592481034797,352.5,254,350,1.32,2.87,
1177211724,0.0002777592481034797,373.0,254,331,2.15,3.52,
1177211724,0.00019626112144380218,394.5,256,113,1.37,2.97,
1177211724,0.00025666623764258667,395.0,256,103,2.36,2.56,
1177211724,0.00022651820250246734,395.0,256,153,1.91,2.76,
1177211724,0.00028482640845597267,395.5,256,331,2.82,2.39,
1177211724,0.00014303212183296876,400.0,256,280,1.51,2.91,
cluster_11944729366_664471711,0.00012914710577009017,331.0,258,283,1.28,0.96,
cluster_11944729366_664471711,0.00019620867137016588,343.0,258,321,2.7,0.72,
cluster_11944729366_664471711,0.0002545509182337586,400.0,258,535,1.0,2.74,
cluster_11944729366_664471711,0.0002545509182337586,407.0,258,261,1.56,3.24,
cluster_11944729366_664471711,0.00023749971517558177,417.5,258,583,2.65,1.94,
cluster_11944729366_664471711,0.0003699993614517114,452.0,258,615,2.97,0.63,
cluster_11944729366_664471711,0.00031055840282616506,467.5,258,536,1.31,2.56,
cluster_1177211304_1177211692,0.00022865659481968332,226.5,260,213,1.4,2.82,
cluster_1177211304_1177211692,0.00019961929395329684,239.0,260,324,2.04,2.67,
cluster_1177211304_1177211692,0.00015944936207971453,239.5,260,141,2.47,2.43,
cluster_1177211304_1177211692,0.00013081457872314684,239.5,260,262,2.75,2.27,
cluster_1177211304_1177211692,0.0002918998322277691,243.5,260,319,1.1,3.52,
cluster_1177211304_1177211692,0.0002918998322277691,245.0,260,111,2.13,2.68,
cluster_1177211304_1177211692,0.0002918998322277691,248.5,260,147,2.49,3.03,
1177212157,5.0520265834477136e-05,473.0,260,786,1.89,2.13,
1177212157,2.615926159958488e-05,487.0,260,690,1.21,2.98,
cluster_11944729366_664471711,0.0002545509182337586,407.0,261,258,1.56,3.24,
cluster_11944729366_664471711,0.00021985610942984392,407.0,261,283,2.15,2.71,
cluster_11944729366_664471711,0.00017301914923996406,407.5,261,150,2.66,2.18,
cluster_11944729366_664471711,0.0001958651766622707,407.5,261,321,2.41,2.42,
10279701147,0.0002603231454754558,417.0,261,583,1.41,3.24,
cluster_11944729366_664471711,0.00021945394405731644,422.5,261,534,2.73,1.62,
cluster_11944729366_664471711,0.00020171783818310302,426.5,261,386,2.87,1.57,
cluster_11944729366_664471711,0.00020042503382863445,438.0,261,587,2.74,1.98,
cluster_11944729366_664471711,0.00024548770860311414,465.0,261,536,1.26,1.54,
cluster_11944729366_664471711,0.00022098370062993556,477.0,261,768,1.83,2.12,
1177211724,0.00012182995825385956,218.5,276,280,1.56,1.74,
1177160399,6.938305102765993e-05,253.0,276,392,2.7,1.71,
664472699,2.6008013098156185e-05,273.0,276,403,2.07,1.16,
664472699,6.818863692480275e-05,319.0,276,406,2.49,2.38,
1177211724,0.00012355145139213394,406.5,276,366,1.31,3.15,
1177211724,0.00012355145139213394,412.0,276,467,2.07,3.27,
1177211724,0.00012355145139213394,416.5,276,570,2.81,2.43,
1177160765,0.0001969351525039065,389.5,278,465,1.04,3.61,
1177160765,0.0001969351525039065,402.0,278,423,1.59,2.7,
1177160765,0.0001969351525039065,408.0,278,447,2.15,2.41,
1177160765,0.0001969351525039065,412.0,278,623,2.44,2.27,
1177211724,0.00012182995825385956,218.5,280,276,1.56,1.74,
cluster_10279761592_11942000229_11942000233_663943274,0.00043280231782678435,227.0,280,256,2.7,1.68,
1177160399,6.938305102765993e-05,251.0,280,392,1.98,2.27,
664472699,0.0001805495997449306,307.5,280,256,2.68,1.45,
1177211724,0.00014303212183296876,400.0,280,256,1.51,2.91,
1177211724,0.0002033280867063851,400.5,280,113,2.59,2.74,
1177211724,0.0002385554847405298,401.0,280,153,2.99,2.24,
cluster_11944729366_664471711,0.00012914710577009017,331.0,283,258,1.28,0.96,
cluster_11944729366_664471711,0.00017301914923996406,360.0,283,150,2.22,1.73,
cluster_11944729366_664471711,0.00021985610942984392,400.5,283,535,1.79,2.12,
cluster_11944729366_664471711,0.00021985610942984392,407.0,283,261,2.15,2.71,
cluster_11944729366_664471711,0.0004038715417008362,449.5,283,530,2.56,0.73,
cluster_11944729366_664471711,0.00036801507299045403,452.0,283,615,1.58,0.74,
cluster_11944729366_664471711,0.0003501645215728529,468.5,283,536,2.1,2.02,
cluster_13298740740_664446558,8.400686890385633e-05,322.0,301,468,1.01,2.86,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0003025257532306351,322.5,301,496,2.03,2.26,
cluster_1186025344_13298747727_13298747728_13298747738_#3more,0.0002471490412034579,323.0,301,433,2.77,1.7,
cluster_13298740740_664446558,0.00011540232535285867,406.0,301,598,1.53,0.95,
cluster_13298740740_664446558,0.00011225703732488439,411.5,301,576,2.97,0.68,
cluster_1174832725_13298747729_13298747740,7.641049340383418e-05,456.0,301,484,2.48,1.69,
cluster_664446535_8507351665_8507351666,8.775823545034372e-05,282.0,306,431,1.38,1.51,
cluster_664446535_8507351665_8507351666,0.00030428248365650467,293.5,306,310,2.4,2.07,
cluster_664446535_8507351665_8507351666,0.0003223805058735479,328.0,306,425,1.1,3.42,
cluster_664446535_8507351665_8507351666,0.00032139134060827566,333.5,306,131,1.65,3.09,
cluster_664446535_8507351665_8507351666,0.00032139134060827566,336.0,306,526,2.53,2.21,
cluster_664446535_8507351665_8507351666,0.00032139134060827566,340.0,306,419,2.87,2.29,
cluster_10281965682_663944134,4.412998298438871e-05,488.5,310,574,2.31,2.26,
cluster_10281965682_663944134,0.00014177918924710936,490.5,310,519,1.22,3.68,
cluster_10281965682_663944134,0.00014177918924710936,494.0,310,498,2.13,2.1,
cluster_1177211304_1177211692,0.00032296776153969037,227.0,319,111,1.26,3.78,
cluster_1177211304_1177211692,0.0002918998322277691,243.5,319,260,1.1,3.52,
cluster_1177211304_1177211692,0.00022865659481968332,244.5,319,213,2.03,3.31,
cluster_1177211304_1177211692,0.00019961929395329684,244.5,319,324,2.38,3.12,
cluster_1177211304_1177211692,0.00015944936207971453,245.0,319,141,2.79,2.46,
cluster_1177211304_1177211692,0.0003219811041689507,248.5,319,147,2.06,2.44,
cluster_1177211304_1177211692,0.0003168850097632344,258.5,319,234,2.66,2.48,
cluster_11944729366_664471711,0.00017301914923996406,358.5,321,150,1.08,2.84,
cluster_11944729366_664471711,0.00012914710577009017,359.0,321,347,2.29,2.0,
cluster_11944729366_664471711,0.0001958651766622707,400.5,321,535,2.28,1.83,
cluster_11944729366_664471711,0.0001958651766622707,407.5,321,261,2.41,2.42,
cluster_1177211394_1177211683,0.0001270707879174558,433.5,321,638,1.18,2.85,
cluster_1177211394_1177211683,0.0001270707879174558,435.0,321,610,2.66,1.74,
cluster_1177211304_1177211692,0.00015944936207971453,230.0,324,141,1.29,2.98,
cluster_1177211304_1177211692,0.00013081457872314684,230.5,324,262,1.81,2.73,
cluster_1177211304_1177211692,0.00020059961632852037,233.0,324,213,1.04,2.95,
cluster_1177211304_1177211692,0.00019961929395329684,239.0,324,260,2.04,2.67,
cluster_1177211304_1177211692,0.00019961929395329684,244.5,324,319,2.38,3.12,
13300645527,6.346572709315531e-05,459.0,324,699,2.27,1.14,
13300645527,2.0246769349203914e-05,472.5,324,786,1.31,2.98,
13300645527,1.9878668094671008e-05,486.5,324,408,2.79,1.94,
cluster_664446535_8507351665_8507351666,0.00033864799932784094,468.0,326,754,1.32,2.82,
cluster_664446535_8507351665_8507351666,0.0002991894658664125,468.5,326,718,2.14,2.45,
cluster_664446535_8507351665_8507351666,0.00023045837216323063,469.0,326,218,2.94,1.97,
cluster_664446535_8507351665_8507351666,0.000258741973333672,469.0,326,707,2.63,2.14,
1177160566,3.2070984012680986e-05,394.0,329,648,1.85,3.09,
1177160566,7.893584403645568e-05,402.0,329,670,2.87,1.86,
1177211724,0.00021547515138936883,372.5,331,350,0.96,4.17,
1177211724,0.00031806596067123513,373.0,331,184,2.47,3.21,
1177211724,0.0002777592481034797,373.0,331,254,2.15,3.52,
1177211724,0.00035826345610539385,373.5,331,172,2.8,2.67,
1177211724,0.00022044473469237696,379.0,331,103,1.59,3.49,
1177211724,0.00020840743225419953,380.0,331,153,2.84,2.38,
1177211724,0.00028482640845597267,395.5,331,256,2.82,2.39,
cluster_11944729366_664471711,0.00012914710577009017,347.5,347,150,1.3,2.76,
cluster_11944729366_664471711,0.00012914710577009017,359.0,347,321,2.29,2.0,
cluster_1177211394_1177211683,0.0001670311841414805,406.5,347,380,0.98,2.29,
cluster_1177211394_1177211683,0.00023041852310338274,422.5,347,570,2.33,2.8,
1177211724,0.0002149942060938668,423.0,347,467,2.94,2.51,
1177211724,0.0002777592481034797,352.5,350,254,1.32,2.87,
1177211724,0.00031806596067123513,353.0,350,184,2.06,2.39,
1177211724,0.00035826345610539385,353.5,350,172,2.59,2.05,
1177211724,0.00021547515138936883,372.5,350,331,0.96,4.17,
1177211724,0.0002466168493498612,379.0,350,103,2.18,3.02,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002958586278934419,271.5,351,398,1.21,2.71,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002958586278934419,329.0,351,489,1.82,2.91,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002958586278934419,345.0,351,550,2.44,2.04,
1177160566,6.580407726919496e-05,386.5,352,329,1.23,3.13,
1177160566,6.775944887182454e-05,395.0,352,648,2.72,1.86,
1177160864,0.00015262849442763902,296.5,360,482,1.35,1.88,
1177160864,9.203503722687659e-05,314.5,360,476,1.36,3.05,
1177160864,0.00015065714359258943,321.5,360,361,1.83,2.72,
1177160864,0.00015065714359258943,332.5,360,520,2.52,2.4,
1177160864,0.00018849837801590395,296.5,361,482,1.01,3.23,
1177160864,0.00015065714359258943,321.5,361,360,1.83,2.72,
1177160864,9.203503722687659e-05,322.5,361,476,2.55,2.11,
1177160864,0.0002145190148748984,332.0,361,520,1.46,3.11,
1177160864,0.0002145190148748984,375.5,361,436,2.35,2.38,
13300645527,5.8595675304633696e-05,260.0,362,410,1.44,2.78,
13300645527,5.8595675304633696e-05,327.0,362,438,2.41,2.39,
1177212096,0.0001942068756160347,401.5,362,512,1.16,3.09,
cluster_10281958922_663940594,0.0001800449048907385,402.0,362,544,2.0,2.63,
1177212096,0.00015404983182435166,409.0,362,513,2.16,2.74,
1177211724,0.00012355145139213394,406.5,366,276,1.31,3.15,
1177211724,0.000186834242210141,411.5,366,467,1.02,3.57,
1177211724,0.000185839452486543,416.0,366,570,1.88,2.83,
1177211724,0.00013894642470331972,419.5,366,380,2.2,2.02,
1189868548,0.00014333786649503265,333.0,372,532,1.27,2.75,
1189868548,0.00010676148125681327,355.5,372,542,2.1,1.95,
1189868548,0.00010676148125681327,369.5,372,530,2.59,1.88,
cluster_1177211394_1177211683,0.00037811616275049023,445.0,372,679,1.88,1.3,
cluster_1177211394_1177211683,0.0003331427957329692,446.5,372,565,2.41,1.89,
cluster_1177211394_1177211683,0.0003071617395570027,446.5,372,652,2.96,1.65,
cluster_1177211304_1177211692,0.00011867773761124148,266.5,376,244,1.69,1.45,
cluster_1177211304_1177211692,0.0001573128111362192,303.0,376,88,2.56,2.09,
1177211724,0.00030094914043406326,316.5,376,155,1.09,4.15,
cluster_1177211304_1177211692,0.00033299792010219986,332.5,376,188,2.04,2.37,
cluster_1177211394_1177211683,0.0001670311841414805,406.5,380,347,0.98,2.29,
1177211724,0.00021598898262532022,419.0,380,467,2.57,2.34,
1177211724,0.00013894642470331972,419.5,380,366,2.2,2.02,
cluster_1177211394_1177211683,0.00016802552922323103,424.5,380,150,2.13,1.95,
cluster_1177211304_1177211692,0.0001614025593908782,274.0,383,223,1.44,3.11,
1177211724,0.0003200538882893725,274.5,383,102,2.39,3.03,
1177211724,0.00036334288345330634,274.5,383,206,2.82,2.77,
cluster_1177211304_1177211692,0.00012181695482183348,281.0,383,88,1.43,1.99,
cluster_1177211304_1177211692,0.0003542073435179311,301.5,383,244,1.97,2.57,
cluster_1177211304_1177211692,0.0003542073435179311,317.0,383,155,2.86,2.99,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00023928695508555444,474.0,384,734,1.18,2.83,
cluster_10281958925_10281958926_6508834064_6508834065_#1more,0.00020207817636230875,488.0,384,688,1.97,2.5,
cluster_11944729366_664471711,0.00022995935258198632,426.0,386,583,2.48,1.53,
cluster_11944729366_664471711,0.00020171783818310302,426.5,386,261,2.87,1.57,
10279701147,0.0002408995073892038,436.5,386,587,0.99,3.65,
10279701147,0.0002408995073892038,442.0,386,578,1.82,2.32,
10279701147,0.0002408995073892038,451.0,386,689,2.14,2.53,
cluster_10281965682_663944134,0.00014905921059391362,475.5,394,470,2.86,1.81,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002958586278934419,271.5,398,351,1.21,2.71,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0002668010789563163,272.0,398,368,1.98,2.28,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0003347439375756766,328.5,398,489,1.09,3.6,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.0003347439375756766,344.5,398,550,1.86,2.44,
cluster_11158897100_11158897101_11158897102_664471748_#1more,0.00030032921475377954,376.5,398,584,2.61,1.91,
cluster_1177161169_664472775,7.616496424879436e-05,435.0,405,502,1.17,2.95,
cluster_1177161169_664472775,7.616496424879436e-05,445.0,405,560,2.14,2.92,
1177212157,7.413380488171465e-05,394.0,408,581,1.14,3.22,
1177212157,7.413380488171465e-05,397.5,408,622,1.98,1.95,
1190128289,0.00010516193190518837,402.5,408,518,2.88,1.78,
1177212157,5.530295868617516e-05,484.5,408,786,2.11,2.45,
13300645527,1.9878668094671008e-05,487.0,408,324,2.79,1.94,
13300645527,5.8595675304633696e-05,260.0,410,362,1.44,2.78,
13300645527,1.9878668094671008e-05,262.0,410,438,1.34,3.12,
cluster_13908994425_13908994429_13908994430,0.00017723992614833488,328.0,410,524,2.75,1.85,
1177212096,0.0001942068756160347,403.0,410,512,2.52,1.99,
1177212096,9.111468933094909e-05,408.5,410,513,1.05,3.58,
1177212096,9.206596391584896e-05,412.5,410,580,2.75,1.71,
cluster_664446535_8507351665_8507351666,0.00047215445655385073,349.0,414,419,1.23,3.17,
cluster_664446535_8507351665_8507351666,0.00044273375403939777,349.0,414,526,1.86,2.86,
cluster_664446535_8507351665_8507351666,0.0003790954961104456,349.5,414,131,2.66,2.39,
cluster_664446535_8507351665_8507351666,0.00035081198341235467,349.5,414,425,2.96,2.23,
cluster_664446535_8507351665_8507351666,0.000250682119744873,424.0,414,218,1.25,2.86,
cluster_664446535_8507351665_8507351666,0.0002496932686701235,441.5,414,707,1.72,2.98,
cluster_664446535_8507351665_8507351666,0.0001939673182689154,457.5,414,718,2.73,1.87,
1177160765,0.00010384783843082645,416.5,416,421,1.26,2.95,
1177160765,0.00016485541366230763,464.0,416,552,1.28,3.0,
cluster_664446535_8507351665_8507351666,0.00044387102110673835,318.5,419,526,1.0,2.26,
cluster_664446535_8507351665_8507351666,0.0003800844536562871,339.5,419,131,2.25,2.62,
cluster_664446535_8507351665_8507351666,0.00035081198341235467,339.5,419,425,2.61,2.48,
cluster_664446535_8507351665_8507351666,0.00032139134060827566,340.0,419,306,2.87,2.29,
cluster_664446535_8507351665_8507351666,0.00047215445655385073,349.0,419,414,1.23,3.17,
cluster_664446535_8507351665_8507351666,0.0002102346247568616,424.5,419,218,2.02,2.46,
cluster_664446535_8507351665_8507351666,0.0002102346247568616,441.5,419,707,2.27,2.57,
1177160765,0.00010384783843082645,416.5,421,416,1.26,2.95,
1177160765,0.00011237078548472954,426.5,421,623,1.68,2.08,
1177160765,0.00010384783843082645,464.5,421,552,2.34,2.18,
1177160765,0.00016845075240305712,401.5,423,465,0.98,3.26,
1177160765,0.0001969351525039065,402.0,423,278,1.59,2.7,
cluster_10279701142_664471710,0.00014012227353787167,402.5,423,430,2.49,2.02,
cluster_10279701142_664471710,0.00016861234772859137,402.5,423,589,2.11,2.26,
1177160765,0.0001400137767347981,404.5,423,447,1.05,3.21,
1177160765,0.00014074441991490162,411.5,423,623,1.66,2.77,
cluster_663842376_663944135,0.00014541360485160717,450.0,424,608,1.24,2.89,
cluster_663842376_663944135,0.00011680234649300044,450.5,424,733,2.14,2.59,
cluster_11944729366_664471711,8.984270284072392e-05,484.0,430,663,1.34,3.18,
cluster_11944729366_664471711,0.00014198549575734445,491.0,430,495,1.17,3.68,
cluster_11944729366_664471711,0.00014198549575734445,492.5,430,543,2.11,2.78,
